Symbol,PreClosePrice,OpenPrice,ClosePrice,HighPrice,LowPrice,PreAvgInterest,AvgPriceInterest,MovingAvgInterest3M,MovingAvgInterest6M,MovingAvgInterest12M
R01D,1.1,1.09,1.1,1.2,1.08,1.101,1.107,0.858,0.851,1.585
R01D,1.59,1.6,1.62,1.65,1.5,1.592,1.596,1.638,1.742,1.506
R01D,1.6,1.58,1.59,1.6,1.57,1.6,1.586,1.676,1.774,1.546
R01D,1.33,1.32,1.32,1.5,1.32,0,1.356,1.356,1.356,1.356
R01D,1.1,1.14,1.46,1.46,0.9,1.105,1.135,1.145,0.989,1.276
R01D,0.82,0.82,0.82,0.83,0.81,0.821,0.82,0.817,0.866,1.712
R01D,1.7,2.5,2.9,2.9,1.52,1.632,2.675,1.244,1.228,1.089
R01D,1.48,1.477,1.47,1.49,1.45,0,1.471,1.855,1.636,1.414
R01D,1.54,1.439,1.54,1.54,1.439,1.444,1.446,1.275,1.247,1.109
R01D,1.38,1.39,1.42,1.42,1.39,1.382,1.408,1.214,1.267,1.268
R01D,0.82,0.81,0.82,0.91,0.8,0.827,0.82,0.834,1.276,1.95
R01D,1.15,1.15,1.145,1.19,1.14,1.154,1.154,1.214,1.097,1.116
R01D,1.65,1.47,1.46,1.47,1.46,0,1.467,1.746,1.547,1.325
R01D,1.58,1.595,1.59,1.62,1.52,1.589,1.592,1.635,1.739,1.505
R01D,1.43,1.43,1.45,1.45,1.41,1.434,1.431,1.273,1.25,1.103
R01D,1.25,1.25,1.26,1.48,1.23,1.259,1.255,1.227,1.164,1.025
R01D,2.25,2.241,2.27,2.5,1.78,2.232,2.267,1.648,1.494,1.356
R01D,1.58,1.78,1.77,2.4,1.7,0,1.787,1.395,1.333,1.248
R01D,1.24,1.21,1.23,1.285,1.2,1.233,1.224,1.251,1.191,1.033
R01D,1.66,1.64,1.61,1.64,1.44,1.641,1.615,1.631,1.734,1.501
R01D,1.5,1.47,1.49,1.53,1.47,0,1.486,1.873,1.659,1.46
R01D,1.58,1.55,1.55,1.55,1.55,0,1.55,1.648,1.721,1.462
R01D,1.33,1.32,1.34,1.37,1.31,0,1.322,1.352,1.288,1.17
R01D,0.815,0.81,0.82,0.91,0.8,0.826,0.822,0.877,1.606,2.072
R01D,1.59,1.59,1.58,1.59,1.537,1.582,1.58,1.655,1.758,1.522
R01D,1.68,1.12,1.15,1.22,1.12,0,1.139,1.227,1.231,1.042
R01D,1.1,1.1,1.2,1.2,1.1,1.107,1.116,0.864,0.853,1.578
R01D,1.23,1.24,1.23,1.28,1.23,1.241,1.242,1.196,1.122,1.073
R01D,1,1.05,1,1.05,0.97,1.004,1.006,1.095,0.962,1.361
