Symbol,PreClosePrice,OpenPrice,ClosePrice,HighPrice,LowPrice,PreAvgInterest,AvgPriceInterest,MovingAvgInterest3M,MovingAvgInterest6M,MovingAvgInterest12M
R01D,2.28,2.27,2.29,2.29,2,2.27,2.256,1.741,1.541,1.37
R01D,1.3,1.16,1.1,1.17,1.1,1.303,1.149,1.051,0.939,1.42
R01D,1.52,1.5,1.52,1.55,1.5,1.501,1.528,1.843,1.62,1.418
R01D,1.05,1.05,1.038,1.06,1,1.051,1.034,1.182,1.202,1.027
R01D,2.15,1.85,1.8,1.99,1.42,0,1.889,1.712,1.748,1.574
R01D,1.37,1.36,1.3,1.38,1.3,1.35,1.351,1.389,1.273,1.183
R01D,1.95,2.17,2.1,2.19,1.86,2.161,2.143,1.78,1.564,1.383
R01D,1.41,1.43,1.44,1.45,1.39,1.419,1.415,1.392,1.283,1.192
R01D,1.2,1.17,1.2,1.2,1.16,1.176,1.171,1.232,1.187,1.016
R01D,1.01,1,1.48,1.48,0.98,0,1.014,1.095,0.964,1.339
R01D,1.66,1.64,1.66,1.7,1.6,1.639,1.64,1.631,1.729,1.496
R01D,0.81,0.81,0.81,0.82,0.8,0.807,0.808,0.824,1.301,1.952
R01D,1.27,1.26,1.26,1.36,1.21,0,1.258,1.233,1.066,1.143
R01D,1.83,1.84,1.87,3.14,1.81,1.836,1.889,1.541,1.416,1.292
R01D,1,1.08,1.09,1.465,1.08,1.005,1.095,0.839,0.838,1.583
R01D,0.83,0.83,0.84,0.88,0.81,0,0.823,0.816,0.84,1.653
R01D,1.05,1.03,1.03,1.08,1,0,1.029,1.168,1.199,1.032
R01D,1.22,1.23,1.205,1.25,1.1,1.226,1.194,1.234,1.075,1.143
R01D,1.18,1.15,1.18,1.2,1.13,1.153,1.149,1.204,1.203,1.025
R01D,0.81,0.81,0.94,0.94,0.8,0.811,0.813,0.837,1.385,1.995
R01D,1,1.1,1.1,1.15,0.9,1.007,1.093,0.84,0.839,1.583
R01D,1.34,1.36,1.38,1.4,1.32,1.328,1.362,1.164,1.186,1.043
R01D,0.827,0.8,0.82,0.85,0.8,0.827,0.821,0.816,0.841,1.672
R01D,1.2,1.19,1.19,1.28,1.15,1.194,1.186,1.223,1.173,1.012
R01D,1.33,1.32,1.335,1.34,1.315,1.319,1.334,1.199,1.026,1.205
R01D,1.48,1.48,1.48,1.492,1.4,1.473,1.478,1.847,1.626,1.41
R01D,1.67,1.63,1.73,2.5,1.6,1.783,1.726,1.708,1.698,1.488
R01D,1.73,1.8,1.82,1.91,1.78,1.735,1.809,1.676,1.766,1.537
R01D,2.65,2.67,3.3,3.5,2,2.604,3.244,1.831,1.776,1.63
