Symbol,PreClosePrice,OpenPrice,ClosePrice,HighPrice,LowPrice,PreAvgInterest,AvgPriceInterest,MovingAvgInterest3M,MovingAvgInterest6M,MovingAvgInterest12M
R01D,1.53,1.51,1.51,1.684,1.5,1.511,1.519,1.408,1.309,1.22
R01D,0.82,0.822,0.81,0.83,0.8,0,0.82,0.821,1.161,1.887
R01D,1.47,1.47,1.48,1.49,1.45,1.471,1.472,1.847,1.637,1.415
R01D,2.29,2.26,2.28,2.28,2.25,2.299,2.276,1.776,1.564,1.44
R01D,1.5,1.488,1.5,1.55,1.48,1.496,1.498,1.863,1.658,1.46
R01D,1.22,1.2,1.198,1.24,1.19,1.214,1.201,1.198,1.133,1.058
R01D,1.1,1.1,1.15,1.2,1.09,1.121,1.121,1.136,0.989,1.317
R01D,1.61,1.6,1.6,1.605,1.59,1.612,1.6,1.674,1.776,1.545
R01D,1.36,1.4,1.48,1.48,1.37,1.362,1.41,1.196,1.197,1.062
R01D,1.01,1.02,1,1.05,0.98,0,1.001,1.097,0.965,1.338
R01D,1.47,1.45,1.47,1.55,1.4,1.459,1.463,1.865,1.645,1.426
R01D,1.66,1.64,1.64,1.69,1.55,1.666,1.64,1.649,1.752,1.529
R01D,1.11,1.1,1.25,1.25,1.1,1.148,1.148,1.254,1.254,1.254
R01D,1,0.92,0.9,0.95,0.9,0,0.92,1.915,2.275,2.3
R01D,1.11,1.06,1.07,1.11,1.05,1.101,1.063,1.198,1.227,1.05
R01D,1.43,1.41,1.43,1.69,1.39,1.415,1.411,1.28,1.256,1.109
R01D,1.39,1.36,1.38,1.46,1.35,1.374,1.368,1.311,1.283,1.135
R01D,4.62,4.8,4.75,4.8,4.735,4.618,4.75,2.027,1.866,1.704
R01D,1.66,1.64,1.67,1.72,1.64,1.468,1.663,1.761,1.699,1.516
R01D,4.73,5.1,5.105,5.5,5,4.717,5.119,2.081,1.877,1.706
R01D,0.816,0.82,0.818,0.91,0.81,0.827,0.828,0.86,1.562,2.056
R01D,2.24,2.3,2.31,2.6,2.1,2.234,2.296,1.675,1.501,1.353
R01D,1.205,1.2,1.19,1.3,1.16,1.207,1.199,1.238,1.084,1.138
R01D,1.32,1.32,1.32,1.35,1.3,1.323,1.319,1.316,1.273,1.138
R01D,1.25,1.15,1.25,1.25,1.15,1.19,1.19,1.188,1.025,1.156
R01D,1.05,1.03,1.05,1.06,1.02,1.034,1.035,1.169,1.207,1.04
R01D,1.5,1.47,1.52,1.557,1.4,1.493,1.514,1.864,1.634,1.436
R01D,2,1.925,1.93,1.97,1.85,2,1.92,1.723,1.797,1.566
R01D,0.838,0.84,0.828,0.85,0.79,0,0.828,1.165,1.861,2.161
